id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request
329510,IC201912471,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 3 - Exhibition,Innovation & Design Thinking,,09/18/2024,09/19/2024,1,,52,8,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3614-09032025055444-IC201912471.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4946-09032025055444-IC201912471.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2801-09032025055444-IC201912471.jpg,0,,,Enable participants to identify problems and explore solutions aligning with UN SDGs and technologie,,"Facilitate problem identification through field exposure, focusing on UN SDGs and emerging technologies to foster sustainable and innovative solutions",,0,0,0,,,,,2025-03-09 11:24:44,,2024-25,8.0,,submitted,,0,
329516,IC201811938,C24-25240884,Submitted,0,,Quarter II,,,,2024-25,1,Session on Achieving Problem-Solution Fit & Product-Market Fit,Level 1 - Exposure Visit,IPR & Technology Transfer,,12/30/2024,12/30/2024,0,,70,6,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7937-09032025060700-IC201811938.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6530-09032025060700-IC201811938.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5532-09032025060700-IC201811938.jpg,0,,,The speaker emphasized that how to solving a Real Problem what it Occurs in the Marketing Field now,,understanding the Problem Solution Fit are a concept in Entrepreneurship and Product development that refers to the alignment,,0,,,,,,,2025-03-09 11:37:00,,2024-25,5.0,,submitted,,0,
329518,IC201912471,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,10/24/2024,10/25/2024,1,,50,10,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7959-09032025060837-IC201912471.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6018-09032025060837-IC201912471.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4440-09032025060837-IC201912471.jpeg,0,,,"Encourage innovation through idea challenges, rewarding the best, and adding them to YUKTI Repositor",,"Foster creativity via idea competitions, reward innovative solutions, and archive top ideas in the Institution's YUKTI Innovation Repository.",,0,0,0,,,,,2025-03-09 11:38:37,,2024-25,8.0,,submitted,,0,
329519,IC202115704,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,2024-10-09 00:00:00,2024-12-09 00:00:00,2,,330,3,6240.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8347-09032025060912-IC202115704.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9219-09032025060912-IC202115704.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3881-09032025060912-IC202115704.jpg,0,,,"The event aimed to encourage innovation, creativity, and problem-solving skills",,The event not only provided a platform for skill development but also inspired participants to engage with technology in meaningful way.,,0,0,https://www.instagram.com/p/C_vS3kUzSb9/?igsh=MW9tYWdoZ2E5MXdtNg%3D%3D&img_index=1,,,,,2025-03-09 11:39:13,,2024-25,18.0,,submitted,,0,
329521,IC202216796,C24-25240889,Submitted,0,,Quarter II,,,,2024-25,1,Organize an Inter/Intra Institutional Innovation Competition/Challenge/Hackathon and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 4 - Competition/Hackathon,Innovation & Design Thinking,,2025-09-01 00:00:00,2025-10-01 00:00:00,1,12.0,44,8,30000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2401-09032025061821-IC202216796.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7750-09032025061820-IC202216796.JPG,,0,,,To foster creativity,,Participants gained hands-on experience with new tools and technologies,,http://x.com/iic_cvrcoe,0,0,,,,,2025-03-09 11:48:21,,2024-25,48.0,,submitted,,0,
329524,IC202216796,C24-25240888,Submitted,0,,Quarter II,,,,2024-25,1,Innovation Showcase: Demo Day/Exhibition/Poster Presentation of Innovations/Prototypes & linkage with Innovation Ambassadors/Experts for Mentorship Support,Level 4 - Exhibition/Demo Day,Entrepreneurship & Startup,,01/16/2025,01/17/2025,1,6.0,44,8,35000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6376-09032025062138-IC202216796.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5314-09032025062138-IC202216796.JPG,,0,,,To showcase Innovation,,Creators incorporated feedback to enhance the functionality and usability,,http://x.com/iic_cvrcoe,0,0,,,,,2025-03-09 11:51:38,,2024-25,48.0,,submitted,,0,
329526,IC202216796,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Exposure Visit,Entrepreneurship & Startup,,2024-10-12 00:00:00,2024-10-12 00:00:00,0,2.0,40,8,20000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7007-09032025062508-IC202216796.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2221-09032025062508-IC202216796.JPG,,0,,,To exposure students to Startup Ecosystem,,": Participants gained a deeper understanding of the startup lifecycle, from ideation to scaling.",,http://x.com/iic_cvrcoe,0,0,,,,,2025-03-09 11:55:08,,2024-25,10.0,,submitted,,0,
329527,IC202216219,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 1 - Expert Talk,IPR & Technology Transfer,,11/26/2024,11/26/2024,0,8.0,75,5,0.0,,,IIC Calendar Activity on IPR,online,https://youtu.be/NHNRkYm5F4o,,,uploads-2024-25/institutes/monthlyReport/report/3256-09032025062509-IC202216219.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2126-09032025062509-IC202216219.png,uploads-2024-25/institutes/monthlyReport/Photograph2/8559-09032025062509-IC202216219.jpg,0,,,To teach Basics of Intellectual Property Rights and its importance for Innovators and Entrepreneurs,,Paticipants learned about patent filling and legal perspectives on IPR to patent expert and attorney,,0,https://www.facebook.com/photo?fbid=1194517402683634&set=pcb.1194517509350290,0,,,,,2025-03-09 11:55:09,,2024-25,2.0,,submitted,,0,
329532,IC202216218,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 2 - Exposure Visit,Entrepreneurship & Startup,,2025-01-03 00:00:00,2025-01-03 00:00:00,0,3.0,47,2,3000.0,,,"Trip was scheduled for Q2, but due to exams was taken on 1st March 2025",offline,,,,uploads-2024-25/institutes/monthlyReport/report/6880-09032025063537-IC202216218.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9877-09032025063536-IC202216218.png,uploads-2024-25/institutes/monthlyReport/Photograph2/9455-09032025063537-IC202216218.png,0,,,"To develop familiarity with Industrial Equipment, Instrumentation and Techniques",,"This exposure bridged the gap between theoretical knowledge and practical application, organizational structures and operational effectiveness",,https://x.com/sjc_edc/status/1896084331350966292?t=0rYVd5bz_GlTOCGtrdkZMA&s=19,https://www.facebook.com/share/v/15q3sHg6dT/,https://www.instagram.com/reel/DGr8DF9T1xj/?igsh=MWVnd2RrZ25rOG9hZg==,,,,,2025-03-09 12:05:37,,2024-25,4.0,,submitted,,https://www.linkedin.com/posts/edc-iic-4480a9242_a-visit-to-panchalingaala-kallur-bottle-activity-7301849057700847616-ZJq1?utm_source=social_share_send&utm_medium=android_app&rcm=ACoAADwriTgB3LVoxgK4kYI9QUukEtOTwGRKmhY&utm_campaign=copy_link,
329534,IC202115704,C24-25240241,Submitted,0,,Quarter I,,,,2024-25,1,Session on Problem Solving and Ideation Workshop,Level 2 - Workshop,Innovation & Design Thinking,,02/14/2025,02/14/2025,0,,48,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9012-09032025063823-IC202115704.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8187-09032025063823-IC202115704.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5589-09032025063823-IC202115704.jpg,0,,,The objective of this initiative is to enhance problem-solving skills by fostering critical thinking,,Developing problem-solving skills and fostering innovation in startups provide numerous advantages. Startup that focus on innovation.,,0,0,0,,,,,2025-03-09 12:08:23,,2024-25,48.0,,submitted,,0,
329539,IC202013857,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Demo Day,Innovation & Design Thinking,,2024-04-09 00:00:00,2024-04-09 00:00:00,0,,50,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8153-09032025064434-IC202013857.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4799-09032025064434-IC202013857.jpg,,0,,,•  Showcase Innovation – Provide a platform for students to present their ideas and Proofs of Concep,,•  Showcases student innovation  •  Provides expert mentorship  •  Encourages real-world problem-solving  •  Boosts entrepreneurial skills  •  Connect,,0,0,0,,,,,2025-03-09 12:13:59,,2024-25,6.0,,submitted,,0,
329543,IC202218539,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on “Entrepreneurship and Innovation as Career Opportunity”,Level 2 - Workshop,Entrepreneurship & Startup,,11/18/2024,11/18/2024,0,,40,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4269-09032025064900-IC202218539.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5074-09032025064900-IC202218539.png,,0,,,To introduce the concept of entrepreneurship and its significance in the modern economy.,,"Problem-solving, leadership, risk-taking, and decision-making. The importance of networking and collaboration.",,0,0,0,,,,,2025-03-09 12:19:00,,2024-25,4.0,,submitted,,0,
329548,IC201811938,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 1 - Expert Talk,Entrepreneurship & Startup,,2025-10-02 00:00:00,2025-10-02 00:00:00,0,,120,14,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2270-09032025065426-IC201811938.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9879-09032025065426-IC201811938.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/9235-09032025065426-IC201811938.jpg,0,,,"By doing this businesses can position themselves for success, maximize customer satisfaction, and ac",,"Effective Sales and Marketing Strategies for Entrepreneurs is the event of activity, set of instructions of processes for creating, communicating,",,0,,,,,,,2025-03-09 12:24:26,,2024-25,4.0,,submitted,,0,
329549,IC202014614,C24-25240884,Submitted,0,,Quarter II,,,,2024-25,1,Session on Achieving Problem-Solution Fit & Product-Market Fit,Level 2 - Seminar,Innovation & Design Thinking,,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0.0,93,3,0.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5469-09032025065652-IC202014614.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8847-09032025070316-IC202014614.png,uploads-2024-25/institutes/monthlyReport/Photograph2/3336-09032025065652-IC202014614.png,0,,,Understanding Problem-Solution Fit  Exploring Techniques for Problem Validation Developing Effect,,Students came to know about the “Problem solution fit” principles. They came to know about the techniques of exploring and problem validation.,,https://x.com/glbajajimr?t=VQWN4x8HEItPxZHBoYwqiQ&s=08,https://www.facebook.com/glbimr/,https://www.instagram.com/glbajajimr/,,,,,2025-03-09 12:26:52,,2024-25,8.0,,submitted,,https://www.linkedin.com/school/g-l-bajaj-institute-of-management-&-research/,
329550,IC202115704,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,,01/21/2025,01/23/2025,2,,40,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5157-09032025065726-IC202115704.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4701-09032025065726-IC202115704.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2280-09032025065726-IC202115704.jpg,0,,,The objective of this initiative is to enhance problem-solving skills by fostering critical thinking,,"The ""From Idea to Impact"" motivational session offers invaluable benefits to aspiring entrepreneurs by providing real-world insights.",,0,0,0,,,,,2025-03-09 12:27:26,,2024-25,16.0,,submitted,,0,
329551,IC202220319,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 2 - Workshop,Entrepreneurship & Startup,,2025-07-01 00:00:00,2025-07-01 00:00:00,0,5.0,50,8,500.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3375-09032025065834-IC202220319.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4906-09032025065834-IC202220319.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/6327-09032025065834-IC202220319.jpg,0,,,Build Brand Awareness • Understand Your Target Audience • Develop Unique Value Proposition,,To enlighten students and faculties about Learn Effective Sale and Marketing Strategies for Entrepreneurs,,0,0,https://www.instagram.com/reel/DHASZnMT0x7/?igsh=NzJkYXg5MWowbWlr,,,,,2025-03-09 12:28:34,,2024-25,5.0,,submitted,,0,
329553,IC202014614,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 3 - Bootcamp,Pre-Incubation & Incubation Management,,2025-12-02 00:00:00,02/13/2025,1,1.0,96,4,0.0,,,0,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6891-09032025070152-IC202014614.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8284-09032025070151-IC202014614.png,,0,,,To identify areas of improvement and provide recommendations for enhancement.,,Visit to the Idea Lab was both inspiring and insightful.,,https://x.com/glbajajimr?t=VQWN4x8HEItPxZHBoYwqiQ&s=08,https://www.facebook.com/glbimr/,https://www.instagram.com/glbajajimr/,,,,,2025-03-09 12:31:52,,2024-25,16.0,,submitted,,https://www.linkedin.com/school/g-l-bajaj-institute-of-management-&-research/,
329554,IC201912915,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 2 - Exposure Visit,Entrepreneurship & Startup,,02/17/2025,02/17/2025,0,,23,0,3000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7667-09032025070730-IC201912915.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8719-09032025070159-IC201912915.jpg,,0,,,"To explore the facilities in Preincubation units, Fablabs and know about their function",,This industrial visit to the Coindia provided valuable exposure  of understanding of  fablab and modern manufacturing technologies,,https://x.com/JIT_Offl/status/1894317491716866484/photo/1,https://www.facebook.com/photo?fbid=1079427123989232&set=a.522181053047178,https://www.instagram.com/p/DGfZQ3PT_Jj/,,,,,2025-03-09 12:32:00,,2024-25,6.0,,submitted,,0,
329556,IC202216760,C24-25240241,Submitted,0,,Quarter I,,,,2024-25,1,Session on Problem Solving and Ideation Workshop,Level 2 - Workshop,Entrepreneurship & Startup,,12/23/2024,12/23/2024,0,50.0,100,10,10000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8435-09032025070438-IC202216760.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7098-09032025070437-IC202216760.png,uploads-2024-25/institutes/monthlyReport/Photograph2/7063-09032025070437-IC202216760.png,0,,,The session aimed to enhance students' skills in problem-solving and ideation.,,"The session aimed to enhance students' skills in problem-solving and ideation. It focused on fostering creativity, critical thinking, and innovative a",,0,0,0,,,,,2025-03-09 12:34:38,,2024-25,4.0,,submitted,,0,
329557,IC202220319,C24-25240884,Submitted,0,,Quarter II,,,,2024-25,1,Session on Achieving Problem-Solution Fit & Product-Market Fit,Level 2 - Seminar,Entrepreneurship & Startup,,01/21/2025,01/21/2025,0,6.0,50,8,600.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6764-09032025070500-IC202220319.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4725-09032025070500-IC202220319.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/1606-09032025070500-IC202220319.jpg,0,,,Identify a Significant Customer Problem Develop a Viable Solution Validate the Problem Solution Fit,,To enlighten students and faculties about Learn Achieving Problem -Solution Fit and Product -Market Fit,,0,0,https://www.instagram.com/reel/DHASZnMT0x7/?igsh=NzJkYXg5MWowbWlr,,,,,2025-03-09 12:35:00,,2024-25,5.0,,submitted,,0,
329558,IC202221870,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on “Entrepreneurship and Innovation as Career Opportunity”,Level 1 - Expert Talk,Innovation & Design Thinking,,2024-05-11 00:00:00,2024-05-11 00:00:00,0,3.0,50,7,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4413-09032025070733-IC202221870.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4730-09032025070733-IC202221870.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/6087-09032025070733-IC202221870.jpeg,0,,,"To promote creativity, innovation and Entrepreneural skills among students",,The students could understand the importance of soft sills and personality development in building up their careers.,,0,0,0,,,,,2025-03-09 12:37:33,,2024-25,2.0,,submitted,,0,
329559,IC202218539,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 2 - Workshop,Entrepreneurship & Startup,,2024-07-10 00:00:00,2024-07-10 00:00:00,0,,80,12,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4862-09032025070736-IC202218539.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1085-09032025070736-IC202218539.png,uploads-2024-25/institutes/monthlyReport/Photograph2/5304-09032025070736-IC202218539.png,0,,,To motivate the student to convert their idea in to business,,"Enhanced Entrepreneurial Mindset,Real-world Exposure,Networking Opportunities",,0,0,https://www.linkedin.com/posts/recs-iief-recs-iief-2b53942b6_successful-pitch-presentation-at-rajkiya-activity-7250063036386881537-PFgi?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEvf-akBE1qLPxBgINup75O27Mz0-Gbtz_o,,,,,2025-03-09 12:37:36,,2024-25,6.0,,submitted,,0,
329562,IC202014614,C24-25240851,Submitted,0,,Quarter II,,,,2024-25,1,Organizing Innovation & Entrepreneurship Outreach Program in Schools by engaging active Atal Tinkering Labs and School Innovation Council (SIC),Level 3 - Workshop,Innovation & Design Thinking,,02/13/2025,03/14/2025,29,0.0,84,3,0.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8486-09032025095624-IC202014614.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7872-09032025095624-IC202014614.png,,0,,,Inspiring Creativity and Innovation  Promoting Entrepreneurial Mindset Empowering Underrepresen,,"Students will develop a diverse skill set, including problem-solving, critical thinking, teamwork, leadership, and technical proficiency.",,https://x.com/glbajajimr?t=VQWN4x8HEItPxZHBoYwqiQ&s=08,https://www.facebook.com/glbimr/,https://www.instagram.com/glbajajimr/,,,,,2025-03-09 12:39:23,,2024-25,16.0,,submitted,,https://www.linkedin.com/school/g-l-bajaj-institute-of-management-&-research/,
329564,IC202115704,C24-25240239,Submitted,0,,Quarter I,,,,2024-25,1,My Story - Motivational Session by Successful Innovators,Level 1 - Expert Talk,Entrepreneurship & Startup,,01/27/2025,01/27/2025,0,,62,1,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7878-09032025071427-IC202115704.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2337-09032025071427-IC202115704.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/1200-09032025071427-IC202115704.jpg,0,,,This session provided an in-depth understanding of the creative and technical processes  of Fashion,,"The program helped the students clear understanding of the fashion design process, essential skills, and career opportunities",,0,0,0,,,,,2025-03-09 12:43:37,,2024-25,1.0,,submitted,,0,
329566,IC202218539,C24-25240241,Submitted,0,,Quarter I,,,,2024-25,1,Session on Problem Solving and Ideation Workshop,Level 1 - Mentoring Session,Innovation & Design Thinking,,2024-11-09 00:00:00,2024-11-09 00:00:00,0,,90,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9790-09032025071851-IC202218539.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5965-09032025071850-IC202218539.png,,0,,,"various structured methodologies, including design thinking, root cause analysis, and lateral thinki",,Students developed a structured approach to breaking down problems and identifying root causes.,,0,0,https://www.linkedin.com/posts/recs-iief-recs-iief-2b53942b6_successful-pitch-presentation-at-rajkiya-activity-7250063036386881537-PFgi?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEvf-akBE1qLPxBgINup75O27Mz0-Gbtz_o,,,,,2025-03-09 12:48:41,,2024-25,2.0,,submitted,,0,
329570,IC202220319,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on “Entrepreneurship and Innovation as Career Opportunity”,Level 2 - Workshop,Entrepreneurship & Startup,,09/18/2024,09/18/2024,0,50.0,350,20,3000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4662-09032025072822-IC202220319.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7689-09032025072822-IC202220319.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/6864-09032025072822-IC202220319.jpg,0,,,to enlighten students about the significance of entrepreneurship and innovation as viable,,"The speaker highlighted various traits and skills essential for successful entrepreneurship, such as creativity, risk-taking, and resilience The work",,0,0,https://www.instagram.com/reel/DHAsozwTF5i/?igsh=MTVvNHBkMjB2cTZ6dw==,,,,,2025-03-09 12:58:22,,2024-25,2.0,,submitted,,0,
329573,IC201811938,C24-25240239,Submitted,0,,Quarter I,,,,2024-25,1,My Story - Motivational Session by Successful Innovators,Level 1 - Expert Talk,Entrepreneurship & Startup,,09/24/2024,09/24/2024,0,,120,14,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4911-09032025072955-IC201811938.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6865-09032025072955-IC201811938.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4856-09032025072955-IC201811938.png,0,,,"To show that challenges are an integral part of any journey, and they can be overcome",,"entrepreneurship as a viable career path, showcasing that it is  possible to build a successful business from the ground.",,0,,,,,,,2025-03-09 12:59:55,,2024-25,5.0,,submitted,,0,
329576,IC202013857,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,09/27/2024,09/27/2024,0,,60,6,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6560-09032025073042-IC202013857.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9701-09032025073042-IC202013857.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/2008-09032025073042-IC202013857.png,0,,,•	Encourage student innovation and creativity. •	Foster problem-solving and critical thinking. •	Ide,,•	Showcases student talent and innovation. •	Provides recognition and rewards for best ideas. •	Connects students with mentors and experts. •	Enhances,,0,0,0,,,,,2025-03-09 13:00:42,,2024-25,6.0,,submitted,,0,
329577,IC202218539,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 4 - Workshop,IPR & Technology Transfer,,12/16/2024,03/18/2025,92,,200,20,42000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6350-09032025073101-IC202218539.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7773-09032025073100-IC202218539.png,uploads-2024-25/institutes/monthlyReport/Photograph2/2215-09032025073100-IC202218539.png,0,,,protect and promote innovation by granting legal rights to creators over their intellectual assestes,,Protection and Encouragement of Innovation towards the students and this will drive to the startups to think with the new ideas and do innovation,,0,0,,,,,,2025-03-09 13:01:01,,2024-25,18.0,,submitted,,https://www.linkedin.com/posts/recs-iief-recs-iief-2b53942b6_happy-to-share-with-you-thatan-intellectual-activity-7278346551653994496-37kE?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEvf-akBE1qLPxBgINup75O27Mz0-Gbtz_o,
329579,IC202014614,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Expert Talk,Innovation & Design Thinking,,12/27/2024,12/27/2024,0,0.0,102,3,0.0,,,0,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7546-09032025073350-IC202014614.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8041-09032025073349-IC202014614.JPG,uploads-2024-25/institutes/monthlyReport/Photograph2/7920-09032025073350-IC202014614.png,0,,,Understanding the Innovation Development Process,,TRL helps organizations identify and mitigate risks associated with new technologies by providing a structured development path.,,https://x.com/glbajajimr?t=VQWN4x8HEItPxZHBoYwqiQ&s=08,https://www.facebook.com/glbimr/,https://www.instagram.com/glbajajimr/,,,,,2025-03-09 13:03:50,,2024-25,5.0,,submitted,,https://www.linkedin.com/school/g-l-bajaj-institute-of-management-&-research/,
329580,IC202426069,C24-25240244,Submitted,0,,Quarter I,,,,2024-25,1,"Organize an Inter/Intra Institutional Idea Competition/Challenge/ Hackathon, and Reward the Best Ideas and deposition in the Institution’s YUKTI Innovation Repository",Level 1 - Expert Talk,Innovation & Design Thinking,,01/17/2025,01/17/2025,0,1.0,57,5,2000.0,,,Competition as per YUKTI Innovation Repository,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9024-09032025073526-IC202426069.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5591-09032025073526-IC202426069.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4951-09032025073526-IC202426069.jpeg,0,,,To Implement the practical ideas,,Instructs the students to make aware about the benefits of both practical and theoretical knowledge on YUKTI Innovation,,0,https://www.facebook.com/jaingroupofinstitution/,0,,,,,2025-03-09 13:05:26,,2024-25,3.0,,submitted,,0,
