id,userId,eventId,status,grading_status,verified_date,quarter,number_idea_submitted_student,number_idea_submitted_faculty,number_applications_selected,financial_year,event_driven,activity_name,event_type,event_theme,activity_lead,from_date,to_date,days,internal_participant,student_participants,faculty_participants,expenditure_amount,faculty_member,student_member,remark,session_type,video,resolution_report,quarterly_plan,report,photo1,photo2,month,other,otherProgramType,Objective,descriptions,benefit_learning,totalmarks,twitter_url,facebook_url,instagram_url,verified,expected_level,comments,super_evaluator_status,created_date,flag_check,acadmic_year,activity_duration,verifiedBy,status_eval_1,duration,linkedin_url,review_request
342093,IC202115957,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Expert Talk,Innovation & Design Thinking,,02/13/2025,03/13/2025,28,,395,5,15000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3053-09042025061008-IC202115957.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2955-09042025061008-IC202115957.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/2944-09042025061008-IC202115957.jpeg,0,,,Innovation Development Process: The talk began with an overview of the  innovation development proc,,Tech-Transfer Best Practices: Attendees learned about best practices for  facilitating technology transfer from research institutions or laboratories,,,,,,,,,2025-04-09 11:40:09,,2024-25,4.0,,submitted,,,
342094,IC202433247,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 3 - Workshop,IPR & Technology Transfer,,03/29/2025,03/29/2025,0,,100,10,70000.0,,,DST sponsored,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7753-09042025061542-IC202433247.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8251-09042025061541-IC202433247.jpg,,0,,,"raise awareness, make students understand IPR basic, Innovation promotion",,engage students in IPR and create awareness about it,,0,0,0,,,,,2025-04-09 11:45:22,,2024-25,9.0,,submitted,,https://www.linkedin.com/feed/update/urn:li:activity:7311726367430062080,
342097,IC201912761,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 2 - Exposure Visit,Pre-Incubation & Incubation Management,,02/25/2025,02/25/2025,0,,47,1,10000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/3203-09042025062236-IC201912761.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6568-09042025062235-IC201912761.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/8240-09042025062236-IC201912761.jpg,0,,,to familiarize them with the practical aspects of nurturing early-stage startups and support system,,student aspiration has increased inunderstanding of the practical steps involved in launching and scaling a startup,,0,0,0,,,,,2025-04-09 11:52:36,,2024-25,8.0,,submitted,,https://www.linkedin.com/feed/update/urn:li:activity:7301256288687046658,
342099,IC201912057,C24-25240245,Submitted,0,,Quarter I,,,,2024-25,1,Idea Showcase: Demo Day/Exhibition/Poster Presentation of Ideas/PoC & linkage with Innovation Ambassadors/Experts for Mentorship Support.,Level 3 - Competition/Hacakthon,Entrepreneurship & Startup,,02/27/2025,02/27/2025,0,,20,5,,,,,offline,https://x.com/bbsbec_official/status/1905139544007278903?s=48&t=uPa4RCz4qkYvQD8HDWTFVA,,,uploads-2024-25/institutes/monthlyReport/report/4504-09042025063551-IC201912057.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6459-09042025063551-IC201912057.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/6839-09042025063551-IC201912057.png,0,,,To unleash the creativity of students & present innovative ideas through visually appealing posters.,,"The students showcased their talent, critical thinking, and problem-solving skills, making the competition highly engaging and insightful.",,https://x.com/bbsbec_official/status/1905139544007278903?s=48&t=uPa4RCz4qkYvQD8HDWTFVA,0,0,,,,,2025-04-09 12:05:51,,2024-25,2.0,,submitted,,0,
342106,IC202432114,C24-25245996,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Prototype/Process Design and Development,Level 2 - Workshop,Entrepreneurship & Startup,,03/17/2025,04/17/2025,31,,50,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5614-09042025064538-IC202432114.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4823-09042025064538-IC202432114.jpg,,0,,,objective of session is to introduce the concept and importance of prototyping in entreprenership,,.Prototyping is a crucial step in transforming an idea into a tangible product.,,0,0,0,,,,,2025-04-09 12:15:38,,2024-25,3.0,,submitted,,0,
342109,IC201912057,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 2 - Workshop,Entrepreneurship & Startup,,02/14/2025,02/14/2025,0,,40,5,,,,,offline,https://x.com/bbsbec_official/status/1905187948628517167?s=48&t=uPa4RCz4qkYvQD8HDWTFVA,,,uploads-2024-25/institutes/monthlyReport/report/8088-09042025064741-IC201912057.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8643-09042025064741-IC201912057.png,uploads-2024-25/institutes/monthlyReport/Photograph2/6497-09042025064741-IC201912057.jpg,0,,,"To know about the branding strategies, and marketing approaches essential for start-ups",,The students got the practical and industry relevant skills to excel in entrepreneurship.,,https://x.com/bbsbec_official/status/1905187948628517167?s=48&t=uPa4RCz4qkYvQD8HDWTFVA,0,0,,,,,2025-04-09 12:17:41,,2024-25,2.0,,submitted,,0,
342113,IC202324811,C24-25246000,Submitted,0,,Quarter III,,,,2024-25,1,Field/Exposure Visit to Incubation Unit/Patent Facilitation Centre/Technology Transfer Centre such as Atal Incubation Centre etc,Level 3 - Exhibition,Entrepreneurship & Startup,,03/26/2025,03/27/2025,1,,50,11,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9695-09042025065942-IC202324811.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8446-09042025065942-IC202324811.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/8764-09042025065942-IC202324811.jpeg,0,,,"provided participant with practical exposure to innovation, entrepreneurship,cutting-edge technology",,firsthand experience with AI-relevant technologies at AICTE Idea Labs and Fab Labs,,0,0,smpc_kalayarkoil,,,,,2025-04-09 12:29:42,,2024-25,14.0,,submitted,,0,
342114,IC202014339,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 2 - Exposure Visit,Innovation & Design Thinking,,2025-07-03 00:00:00,2025-07-03 00:00:00,0,,40,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2854-09042025070605-IC202014339.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4881-09042025070605-IC202014339.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4175-09042025070605-IC202014339.jpeg,0,,,To explore various projects and research initiatives under the AICTE Idea Lab,,The visit to the AICTE Idea Lab Tech Fest 2025 was a valuable experience for the Team IIC of our Institute.,,0,0,0,,,,,2025-04-09 12:36:06,,2024-25,24.0,,submitted,,0,
342118,IC202325276,C24-25246007,Submitted,0,,Quarter III,,,,2024-25,1,Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 4 - Exhibition/Demo Day,Pre-Incubation & Incubation Management,,2025-02-03 00:00:00,2025-02-03 00:00:00,0,25.0,296,10,75000.0,,,completed succesufully session,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2367-09042025070931-IC202325276.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6456-09042025070931-IC202325276.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/3914-09042025070931-IC202325276.jpg,0,,,TO MAKE STUDENT INNOVATIVE AND SKILLFULL,,SKILL/KNOWLEDGE,,0,http//jaihind.edu.jpk,http//jaihind.edu.in,,,,,2025-04-09 12:39:31,,2024-25,8.0,,submitted,,0,
342125,IC202218110,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 1 - Exposure Visit,Entrepreneurship & Startup,,02/22/2025,02/22/2025,0,,31,4,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4596-09042025072549-IC202218110.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4051-09042025072549-IC202218110.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/4047-09042025072549-IC202218110.jpeg,0,,,"To observe innovative nursery management and organic farming techniques, promoting entrepreneurship",,Students understood sustainable nursery practices and explored startup opportunities in organic farming.,,0,0,0,,,,,2025-04-09 12:55:17,,2024-25,5.0,,submitted,,0,
342126,IC202218445,C24-25246007,Submitted,0,,Quarter III,,,,2024-25,1,Organize an Inter/Intra Institutional Business Plan Competition and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,03/28/2025,03/29/2025,1,,100,8,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4905-09042025072732-IC202218445.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5890-09042025072732-IC202218445.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/5335-09042025072732-IC202218445.jpg,0,,,To Encourage AI-driven projects that can lead to innovative solutions,,"Served as a valuable platform for AI & ML students to gain  industry insights, hands-on experience, and networking opportunities",,0,0,h ps://www.instagram.com/p/DH-9Fz-zjr8/?igsh=MWhpeTQxeDVqYWQyMQ==,,,,,2025-04-09 12:57:32,,2024-25,13.0,,submitted,,0,
342128,IC202217191,C24-25246003,Submitted,0,,Quarter III,,,,2024-25,1,Session on “How to plan for Start-up and legal & Ethical Steps”,Level 1 - Expert Talk,Entrepreneurship & Startup,,2025-05-04 00:00:00,2025-05-04 00:00:00,0,,120,19,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9400-09042025073602-IC202217191.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9686-09042025073602-IC202217191.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/7904-09042025073602-IC202217191.jpeg,0,,,"To equip with knowledge on planning for startup, its legal & ethical considerations",,"Students gained a clearer understanding of the importance of thorough startup planning, legal compliance, ethics in entrepreneurship",,0,0,0,,,,,2025-04-09 13:06:02,,2024-25,4.0,,submitted,,0,
342131,IC201912761,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 2 - Workshop,IPR & Technology Transfer,,02/26/2025,02/26/2025,0,,58,2,5000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1814-09042025073822-IC201912761.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3069-09042025073822-IC201912761.png,uploads-2024-25/institutes/monthlyReport/Photograph2/3642-09042025073822-IC201912761.png,0,,,to equip students with a foundational understanding of processes and involved in translating lab tec,,an enhanced understanding of the pathway from scientific discovery to real-world impact,,0,0,0,,,,,2025-04-09 13:08:22,,2024-25,7.0,,submitted,,https://www.linkedin.com/feed/update/urn:li:activity:7301260413487235073,
342133,IC202218110,C24-25240850,Submitted,0,,Quarter II,,,,2024-25,1,"Workshop on Design Thinking, Critical thinking and Innovation Design",Level 2 - Workshop,Innovation & Design Thinking,,2025-07-03 00:00:00,2025-07-03 00:00:00,0,,60,5,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1813-09042025074409-IC202218110.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1308-09042025074409-IC202218110.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/9938-09042025074409-IC202218110.jpeg,0,,,"To equip with fundamental skills in cosmetology, makeup artistry along and entrepreneurial knowledge",,"Students gained hands-on experience in innovative makeup techniques and business skills, preparing them for startups in the beauty industry.",,0,0,0,,,,,2025-04-09 13:13:09,,2024-25,5.0,,submitted,,0,
342134,IC202323328,C24-25240198,Submitted,0,,Quarter I,,,,2024-25,1,Workshop on “Entrepreneurship and Innovation as Career Opportunity”,Level 1 - Expert Talk,Entrepreneurship & Startup,,09/14/2024,09/14/2024,0,5.0,50,30,,,,Successfully completed,offline,,,,uploads-2024-25/institutes/monthlyReport/report/2481-09042025075030-IC202323328.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2718-09042025075030-IC202323328.jpeg,,0,,,To inspire faculty and students by introducing them to the opportunities and challenges.,,•	Improved awareness about entrepreneurship as a viable career path. •	Sparked innovative thinking among students.,,0,0,0,,,,,2025-04-09 13:20:31,,2024-25,7.0,,submitted,,0,
342139,IC202218110,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Expert Talk,Entrepreneurship & Startup,,02/27/2025,02/27/2025,0,,100,6,1000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1821-09042025075657-IC202218110.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5518-09042025075657-IC202218110.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/8963-09042025075657-IC202218110.jpeg,0,,,explore innovative practices in horticulture supporting sustainable agriculture & entrepreneurship.,,"Students gained insights into modern horticultural techniques and innovations, encouraging entrepreneurial thinking in sustainable farming.",,0,0,0,,,,,2025-04-09 13:26:41,,2024-25,3.0,,submitted,,0,
342141,IC202220137,C24-25240850,Submitted,0,,Quarter II,,,,2024-25,1,"Workshop on Design Thinking, Critical thinking and Innovation Design",Level 3 - Workshop,Innovation & Design Thinking,,2024-04-12 00:00:00,2024-04-12 00:00:00,0,,48,25,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/9958-09042025080712-IC202220137.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3189-09042025080712-IC202220137.jpeg,,0,,,"Workshop on Design Thinking, Critical thinking and Innovation Design",,"Design Thinking, Critical thinking and Innovation Design",,0,0,0,,,,,2025-04-09 13:37:12,,2024-25,4.0,,submitted,,0,
342143,IC202220137,C24-25240889,Submitted,0,,Quarter II,,,,2024-25,1,Organize an Inter/Intra Institutional Innovation Competition/Challenge/Hackathon and Reward the Best Innovations and deposition in the Institution’s YUKTI Innovation Repository,Level 3 - Competition/Hacakthon,Innovation & Design Thinking,,2024-11-12 00:00:00,2024-11-12 00:00:00,0,,62,10,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/8245-09042025081017-IC202220137.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4516-09042025081017-IC202220137.jpeg,,0,,,Inter/Intra Institutional Idea Competition/ Hackathon/ Challenge/ Science Fest and Reward best ideas,,opportunity for students to ideate and innovate,,0,0,0,,,,,2025-04-09 13:40:17,,2024-25,5.0,,submitted,,0,
342145,IC202220137,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 2 - Workshop,Entrepreneurship & Startup,,2024-12-12 00:00:00,2024-12-12 00:00:00,0,,60,12,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/2165-09042025081337-IC202220137.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6583-09042025081337-IC202220137.jpeg,,0,,,Effective sales and marketing strategies,,"communication skills, entrepreneurship and innovation skills",,0,0,0,,,,,2025-04-09 13:43:37,,2024-25,2.0,,submitted,,0,
342146,IC202426935,C24-25240243,Submitted,0,,Quarter I,,,,2024-25,1,Exposure and field visit for problem identification: Aligning with UN SDGs and Exploring Emerging Areas of Technologies,Level 2 - Exposure Visit,Innovation & Design Thinking,,2025-01-02 00:00:00,2025-01-02 00:00:00,0,,44,2,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1361-09042025083018-IC202426935.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/7183-09042025083018-IC202426935.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/2710-09042025083018-IC202426935.jpeg,0,,,To gather insights and problems of a rural ecosystem,,"Students discovered about rural infrastructure, socio economic problems of residents and their awareness about government policies and technology.",,0,https://www.facebook.com/share/p/1AKEti45Dh/,0,,,,,2025-04-09 13:44:57,,2024-25,6.0,,submitted,,0,
342150,IC202116201,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 3 - Workshop,IPR & Technology Transfer,,2025-10-03 00:00:00,2025-10-03 00:00:00,0,,89,28,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/5998-09042025082857-IC202116201.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8010-09042025082857-IC202116201.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/7056-09042025082857-IC202116201.jpeg,0,,,"To provide knowledge about IPR, Patent and Design Filing",,Participant understood how to safe guard their research and innovation.,,0,https://www.facebook.com/share/p/15wR26YM1Q/,0,,,,,2025-04-09 13:58:58,,2024-25,5.0,,submitted,,0,
342151,IC201811416,C24-25240850,Submitted,0,,Quarter II,,,,2024-25,1,"Workshop on Design Thinking, Critical thinking and Innovation Design",Level 2 - Workshop,Innovation & Design Thinking,,02/13/2025,02/14/2025,1,,33,5,,,,,offline,https://youtu.be/T18RT_Yze-M,,,uploads-2024-25/institutes/monthlyReport/report/3320-09042025083018-IC201811416.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3003-09042025083018-IC201811416.jpg,,0,,,Familiarize students with app development and and Design Thinking for innovative problem-solving.,,Students built a weather app and applied Design Thinking to enhance collaboration.,,0,0,https://www.instagram.com/p/DF7-OvuNNGR/?igsh=MXN1NGlxNHUyYmg3ag==,,,,,2025-04-09 14:00:18,,2024-25,8.0,,submitted,,0,
342157,IC202014423,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 2 - Seminar,IPR & Technology Transfer,,2024-02-12 00:00:00,2024-02-12 00:00:00,0,,148,12,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/9212-09042025084017-IC202014423.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9202-09042025084016-IC202014423.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/9112-09042025084017-IC202014423.jpg,0,,,"To create awareness among students, faculty, and aspiring entrepreneurs about the significance of IP",,"Increased awareness of the importance of IPR in academic & professional pursuits, Enhanced understanding of the process of obtaining & protecting IP.",,0,0,0,,,,,2025-04-09 14:10:17,,2024-25,5.0,,submitted,,https://www.linkedin.com/feed/update/urn:li:activity:7315651069361954816,
342163,IC201912770,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 2 - Workshop,IPR & Technology Transfer,,03/24/2025,03/24/2025,0,,56,10,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1147-09042025084800-IC201912770.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4265-09042025084759-IC201912770.png,uploads-2024-25/institutes/monthlyReport/Photograph2/9005-09042025084759-IC201912770.png,0,,,"•	To discuss key aspects of patents, copyrights, trademarks and trade secrets in modern industries.",,•	Students understood how Intellectual Property Rights are adapting to technological advancements.,,0,0,,,,,,2025-04-09 14:18:00,,2024-25,6.0,,submitted,,0,
342164,IC202220211,C24-25246004,Submitted,0,,Quarter III,,,,2024-25,1,Workshop on Intellectual Property Rights (IPRs) and IP management for start up,Level 1 - Mentoring Session,IPR & Technology Transfer,,2025-12-03 00:00:00,2025-12-03 00:00:00,0,,185,24,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1774-09042025084847-IC202220211.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4579-09042025084846-IC202220211.png,uploads-2024-25/institutes/monthlyReport/Photograph2/4841-09042025084847-IC202220211.png,0,,,"aim to foster interdisciplinary collaboration among innovators and legal experts, enabling attendees",,IPR workshops equip participants with the knowledge and strategies to safeguard and leverage their creative and innovative assets while minimizing leg,,0,0,0,,,,,2025-04-09 14:18:47,,2024-25,4.0,,submitted,,0,
342171,IC202116080,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 1 - Expert Talk,Entrepreneurship & Startup,,01/23/2025,01/23/2025,0,,30,3,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/4796-09042025090216-IC202116080.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/5972-09042025090216-IC202116080.png,uploads-2024-25/institutes/monthlyReport/Photograph2/6696-09042025090216-IC202116080.png,0,,,Students will be given insights about how to stand out in the market place.,,articipants have gained knowledge about how to use technology  in implementing the ideas while and in startup  but not letting the technology overcome,,0,0,0,,,,,2025-04-09 14:32:17,,2024-25,2.0,,submitted,,0,
342172,IC202014274,C24-25240853,Submitted,0,,Quarter II,,,,2024-25,1,Workshop on Effective Sales and Marketing Strategies for Entrepreneurs /Start-ups,Level 2 - Seminar,Entrepreneurship & Startup,,01/21/2025,01/21/2025,0,0.0,63,2,0.0,,,To create potential women entrepreneurs,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6256-09042025090413-IC202014274.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/2877-09042025090412-IC202014274.jpg,uploads-2024-25/institutes/monthlyReport/Photograph2/4201-09042025090412-IC202014274.jpg,0,,,To dvelop innovatiev ventures among students,,gained knowledge on various cahllenegs facesd by startup,,https://x.com/iic_for/status/1898967272741568911,0,https://www.instagram.com/p/DHAcEPvBbp0/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,,,,2025-04-09 14:34:13,,2024-25,3.0,,submitted,,https://www.linkedin.com/posts/innovation-council-402629266_edc-iinovation-iic-activity-7304733190789742592-0IaN?utm_source=share&utm_medium=member_desktop&rcm=ACoAAEE7iQIB77Cg5_OQNiAMPVSHHu29SY1yknY,
342178,IC202115957,C24-25240885,Submitted,0,,Quarter II,,,,2024-25,1,"Field/Exposure Visit to Pre-incubation units such as AICTE Idea Lab, Fab lab, Makers Space, Design Centers, City MSME clusters, workshops etc.",Level 1 - Exposure Visit,Innovation & Design Thinking,,01/28/2025,01/28/2025,0,,60,4,10000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6451-09042025091008-IC202115957.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/1916-09042025091008-IC202115957.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/1933-09042025091008-IC202115957.jpeg,0,,,"1.	To understand the design, operation, and significance of large-scale irrigation and dam projects.",,•	Students developed a deeper understanding of water resource engineering and hydroelectric power generation. •	The visit complemented academic learni,,,,,,,,,2025-04-09 14:40:08,,2024-25,6.0,,submitted,,,
342192,IC202116201,C24-25246003,Submitted,0,,Quarter III,,,,2024-25,1,Session on “How to plan for Start-up and legal & Ethical Steps”,Level 3 - Workshop,Entrepreneurship & Startup,,03/17/2025,03/18/2025,1,,188,3,73115.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6813-09042025092645-IC202116201.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/8062-09042025092645-IC202116201.jpeg,uploads-2024-25/institutes/monthlyReport/Photograph2/1023-09042025092645-IC202116201.jpeg,0,,,To guide and motivate participants in field of Startup & Entrepreneurship,,Participants understood significance of innovation in startup and business model canvas,,0,https://www.facebook.com/share/p/1HGJVKq16m/,0,,,,,2025-04-09 14:56:45,,2024-25,10.0,,submitted,,0,
342194,IC202116080,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Mentoring Session,IPR & Technology Transfer,,01/27/2025,01/31/2025,4,11.0,45,5,,,,,online,,,,uploads-2024-25/institutes/monthlyReport/report/8517-09042025092852-IC202116080.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/4670-09042025092852-IC202116080.png,uploads-2024-25/institutes/monthlyReport/Photograph2/3561-09042025092852-IC202116080.png,0,,,The international Workshop on Group Analysis of PDEs and Data Science,,"The workshop successfully provided a platform for knowledge exchange among academicians, researchers, and students from diverse backgrounds",,0,0,0,,,,,2025-04-09 14:58:52,,2024-25,7.0,,submitted,,https://www.linkedin.com/posts/dr-amlan-kanti-halder_woxsenuniversity-schoolofsciences-futureyou-activity-7295624272725647360-H5ki?utm_source=share&utm_medium=member_desktop&rcm=ACoAABJ9BEMBuQxVAGm6iVSdmUOAPU12E6kF-zs,
342201,IC202116080,C24-25240240,Submitted,0,,Quarter I,,,,2024-25,1,From Idea to Impact - Motivational Session by Successful Entrepreneur/Start-up Founder,Level 1 - Expert Talk,Entrepreneurship & Startup,,2024-01-11 00:00:00,2024-01-11 00:00:00,0,,25,3,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/7862-09042025102932-IC202116080.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/9593-09042025094003-IC202116080.png,uploads-2024-25/institutes/monthlyReport/Photograph2/4726-09042025094004-IC202116080.png,0,,,Are the ideas of the participants are 100% valid for starting a new business,,learned about Identifying viable ideas  - Conducting market research  - Assessing customer needs  - Evaluating feasibility and scalability,,0,0,0,,,,,2025-04-09 15:10:04,,2024-25,3.0,,submitted,,0,
342203,IC202015502,C24-25240852,Submitted,0,,Quarter II,,,,2024-25,1,"Expert talk on ""Process of Innovation Development & Technology Readiness Level (TRL)"" & ""Commercialization of Lab Technologies & Tech-Transfer""",Level 1 - Expert Talk,IPR & Technology Transfer,,02/21/2025,02/21/2025,0,0.0,86,10,5000.0,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/1888-09042025094309-IC202015502.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/3871-09042025094309-IC202015502.png,uploads-2024-25/institutes/monthlyReport/Photograph2/3866-09042025094309-IC202015502.png,0,,,"4.	To explore methodologies such as Design Thinking, Lean Startup, and Agile development.",,"By the end of the lecture, participants will understand the process of innovation and its role in technological advancement.",,0,0,0,,,,,2025-04-09 15:13:09,,2024-25,2.0,,submitted,,0,
342205,IC202116080,C24-25240242,Submitted,0,,Quarter I,,,,2024-25,1,Basics of Intellectual Property Rights and Its Importance for Innovators and Entrepreneurs.,Level 1 - Expert Talk,IPR & Technology Transfer,,11/20/2024,11/20/2024,0,,30,1,,,,,offline,,,,uploads-2024-25/institutes/monthlyReport/report/6779-09042025103205-IC202116080.pdf,uploads-2024-25/institutes/monthlyReport/Photograph1/6702-09042025094426-IC202116080.png,uploads-2024-25/institutes/monthlyReport/Photograph2/2288-09042025094426-IC202116080.png,0,,,How and what kind of business models should a organization have,,"deep insights into the nine essential building blocks, helping participants map out their business strategies,",,0,0,0,,,,,2025-04-09 15:14:26,,2024-25,3.0,,submitted,,0,
